Id,Pred
2007_1112_1203,0.5
2007_1112_1207,0.5
2007_1112_1210,0.5
2007_1112_1211,0.5
2007_1112_1221,0.5
2007_1112_1228,0.5
2007_1112_1231,0.5
2007_1112_1238,0.5
2007_1112_1242,0.5
2007_1112_1246,0.5
2007_1112_1253,0.5
2007_1112_1257,0.5
2007_1112_1266,0.5
2007_1112_1268,0.5
2007_1112_1272,0.5
2007_1112_1275,0.5
2007_1112_1277,0.5
2007_1112_1305,0.5
2007_1112_1308,0.5
2007_1112_1310,0.5
2007_1112_1314,0.5
2007_1112_1317,0.5
2007_1112_1323,0.5
2007_1112_1326,0.5
2007_1112_1330,0.5
2007_1112_1331,0.5
2007_1112_1332,0.5
2007_1112_1335,0.5
2007_1112_1338,0.5
2007_1112_1345,0.5
2007_1112_1356,0.5
2007_1112_1390,0.5
2007_1112_1394,0.5
2007_1112_1397,0.5
2007_1112_1400,0.5
2007_1112_1401,0.5
2007_1112_1403,0.5
2007_1112_1417,0.5
2007_1112_1424,0.5
2007_1112_1425,0.5
2007_1112_1433,0.5
2007_1112_1435,0.5
2007_1112_1437,0.5
2007_1112_1438,0.5
2007_1112_1439,0.5
2007_1112_1450,0.5
2007_1112_1451,0.5
2007_1112_1457,0.5
2007_1112_1458,0.5
2007_1112_1460,0.5
2007_1112_1462,0.5
2007_1116_1125,0.5
2007_1116_1130,0.5
2007_1116_1139,0.5
2007_1116_1140,0.5
2007_1116_1148,0.5
2007_1116_1166,0.5
2007_1116_1172,0.5
2007_1116_1181,0.5
2007_1116_1184,0.5
2007_1116_1196,0.5
2007_1116_1197,0.5
2007_1116_1203,0.5
2007_1116_1207,0.5
2007_1116_1210,0.5
2007_1116_1211,0.5
2007_1116_1221,0.5
2007_1116_1228,0.5
2007_1116_1231,0.5
2007_1116_1238,0.5
2007_1116_1242,0.5
2007_1116_1246,0.5
2007_1116_1253,0.5
2007_1116_1257,0.5
2007_1116_1266,0.5
2007_1116_1268,0.5
2007_1116_1272,0.5
2007_1116_1275,0.5
2007_1116_1277,0.5
2007_1116_1305,0.5
2007_1116_1308,0.5
2007_1116_1310,0.5
2007_1116_1314,0.5
2007_1116_1317,0.5
2007_1116_1323,0.5
2007_1116_1326,0.5
2007_1116_1330,0.5
2007_1116_1331,0.5
2007_1116_1332,0.5
2007_1116_1335,0.5
2007_1116_1338,0.5
2007_1116_1345,0.5
2007_1116_1356,0.5
2007_1116_1390,0.5
2007_1116_1394,0.5
2007_1116_1397,0.5
2007_1116_1400,0.5
2007_1116_1401,0.5
2007_1116_1403,0.5
2007_1116_1417,0.5
2007_1116_1424,0.5
2007_1116_1425,0.5
2007_1116_1433,0.5
2007_1116_1435,0.5
2007_1116_1437,0.5
2007_1116_1438,0.5
2007_1116_1439,0.5
2007_1116_1450,0.5
2007_1116_1451,0.5
2007_1116_1457,0.5
2007_1116_1458,0.5
2007_1116_1460,0.5
2007_1116_1462,0.5
2007_1125_1130,0.5
2007_1125_1139,0.5
2007_1125_1140,0.5
2007_1125_1148,0.5
2007_1125_1166,0.5
2007_1125_1172,0.5
2007_1125_1181,0.5
2007_1125_1184,0.5
2007_1125_1196,0.5
2007_1125_1197,0.5
2007_1125_1203,0.5
2007_1125_1207,0.5
2007_1125_1210,0.5
2007_1125_1211,0.5
2007_1125_1221,0.5
2007_1125_1228,0.5
2007_1125_1231,0.5
2007_1125_1238,0.5
2007_1125_1242,0.5
2007_1125_1246,0.5
2007_1125_1253,0.5
2007_1125_1257,0.5
2007_1125_1266,0.5
2007_1125_1268,0.5
2007_1125_1272,0.5
2007_1125_1275,0.5
2007_1125_1277,0.5
2007_1125_1305,0.5
2007_1125_1308,0.5
2007_1125_1310,0.5
2007_1125_1314,0.5
2007_1125_1317,0.5
2007_1125_1323,0.5
2007_1125_1326,0.5
2007_1125_1330,0.5
2007_1125_1331,0.5
2007_1125_1332,0.5
2007_1125_1335,0.5
2007_1125_1338,0.5
2007_1125_1345,0.5
2007_1125_1356,0.5
2007_1125_1390,0.5
2007_1125_1394,0.5
2007_1125_1397,0.5
2007_1125_1400,0.5
2007_1125_1401,0.5
2007_1125_1403,0.5
2007_1125_1417,0.5
2007_1125_1424,0.5
2007_1125_1425,0.5
2007_1125_1433,0.5
2007_1125_1435,0.5
2007_1125_1437,0.5
2007_1125_1438,0.5
2007_1125_1439,0.5
2007_1125_1450,0.5
2007_1125_1451,0.5
2007_1125_1457,0.5
2007_1125_1458,0.5
2007_1125_1460,0.5
2007_1125_1462,0.5
2007_1130_1139,0.5
2007_1130_1140,0.5
2007_1130_1148,0.5
2007_1130_1166,0.5
2007_1130_1172,0.5
2007_1130_1181,0.5
2007_1130_1184,0.5
2007_1130_1196,0.5
2007_1130_1197,0.5
2007_1130_1203,0.5
2007_1130_1207,0.5
2007_1130_1210,0.5
2007_1130_1211,0.5
2007_1130_1221,0.5
2007_1130_1228,0.5
2007_1130_1231,0.5
2007_1130_1238,0.5
2007_1130_1242,0.5
2007_1130_1246,0.5
2007_1130_1253,0.5
2007_1130_1257,0.5
2007_1130_1266,0.5
2007_1130_1268,0.5
2007_1130_1272,0.5
2007_1130_1275,0.5
2007_1130_1277,0.5
2007_1130_1305,0.5
2007_1130_1308,0.5
2007_1130_1310,0.5
2007_1130_1314,0.5
2007_1130_1317,0.5
2007_1130_1323,0.5
2007_1130_1326,0.5
2007_1130_1330,0.5
2007_1130_1331,0.5
2007_1130_1332,0.5
2007_1130_1335,0.5
2007_1130_1338,0.5
2007_1130_1345,0.5
2007_1130_1356,0.5
2007_1130_1390,0.5
2007_1130_1394,0.5
2007_1130_1397,0.5
2007_1130_1400,0.5
2007_1130_1401,0.5
2007_1130_1403,0.5
2007_1130_1417,0.5
2007_1130_1424,0.5
2007_1130_1425,0.5
2007_1130_1433,0.5
2007_1130_1435,0.5
2007_1130_1437,0.5
2007_1130_1438,0.5
2007_1130_1439,0.5
2007_1130_1450,0.5
2007_1130_1451,0.5
2007_1130_1457,0.5
2007_1130_1458,0.5
2007_1130_1460,0.5
2007_1130_1462,0.5
2007_1139_1140,0.5
2007_1139_1148,0.5
2007_1139_1166,0.5
2007_1139_1172,0.5
2007_1139_1181,0.5
2007_1139_1184,0.5
2007_1139_1196,0.5
2007_1139_1197,0.5
2007_1139_1203,0.5
2007_1139_1207,0.5
2007_1139_1210,0.5
2007_1139_1211,0.5
2007_1139_1221,0.5
2007_1139_1228,0.5
2007_1139_1231,0.5
2007_1139_1238,0.5
2007_1139_1242,0.5
2007_1139_1246,0.5
2007_1139_1253,0.5
2007_1139_1257,0.5
2007_1139_1266,0.5
2007_1139_1268,0.5
2007_1139_1272,0.5
2007_1139_1275,0.5
2007_1139_1277,0.5
2007_1139_1305,0.5
2007_1139_1308,0.5
2007_1139_1310,0.5
2007_1139_1314,0.5
2007_1139_1317,0.5
2007_1139_1323,0.5
2007_1139_1326,0.5
2007_1139_1330,0.5
2007_1139_1331,0.5
2007_1139_1332,0.5
2007_1139_1335,0.5
2007_1139_1338,0.5
2007_1139_1345,0.5
2007_1139_1356,0.5
2007_1139_1390,0.5
2007_1139_1394,0.5
2007_1139_1397,0.5
2007_1139_1400,0.5
2007_1139_1401,0.5
2007_1139_1403,0.5
2007_1139_1417,0.5
2007_1139_1424,0.5
2007_1139_1425,0.5
2007_1139_1433,0.5
2007_1139_1435,0.5
2007_1139_1437,0.5
2007_1139_1438,0.5
2007_1139_1439,0.5
2007_1139_1450,0.5
2007_1139_1451,0.5
2007_1139_1457,0.5
2007_1139_1458,0.5
2007_1139_1460,0.5
2007_1139_1462,0.5
2007_1140_1148,0.5
2007_1140_1166,0.5
2007_1140_1172,0.5
2007_1140_1181,0.5
2007_1140_1184,0.5
2007_1140_1196,0.5
2007_1140_1197,0.5
2007_1140_1203,0.5
2007_1140_1207,0.5
2007_1140_1210,0.5
2007_1140_1211,0.5
2007_1140_1221,0.5
2007_1140_1228,0.5
2007_1140_1231,0.5
2007_1140_1238,0.5
2007_1140_1242,0.5
2007_1140_1246,0.5
2007_1140_1253,0.5
2007_1140_1257,0.5
2007_1140_1266,0.5
2007_1140_1268,0.5
2007_1140_1272,0.5
2007_1140_1275,0.5
2007_1140_1277,0.5
2007_1140_1305,0.5
2007_1140_1308,0.5
2007_1140_1310,0.5
2007_1140_1314,0.5
2007_1140_1317,0.5
2007_1140_1323,0.5
2007_1140_1326,0.5
2007_1140_1330,0.5
2007_1140_1331,0.5
2007_1140_1332,0.5
2007_1140_1335,0.5
2007_1140_1338,0.5
2007_1140_1345,0.5
2007_1140_1356,0.5
2007_1140_1390,0.5
2007_1140_1394,0.5
2007_1140_1397,0.5
2007_1140_1400,0.5
2007_1140_1401,0.5
2007_1140_1403,0.5
2007_1140_1417,0.5
2007_1140_1424,0.5
2007_1140_1425,0.5
2007_1140_1433,0.5
2007_1140_1435,0.5
2007_1140_1437,0.5
2007_1140_1438,0.5
2007_1140_1439,0.5
2007_1140_1450,0.5
2007_1140_1451,0.5
2007_1140_1457,0.5
2007_1140_1458,0.5
2007_1140_1460,0.5
2007_1140_1462,0.5
2007_1148_1166,0.5
2007_1148_1172,0.5
2007_1148_1181,0.5
2007_1148_1184,0.5
2007_1148_1196,0.5
2007_1148_1197,0.5
2007_1148_1203,0.5
2007_1148_1207,0.5
2007_1148_1210,0.5
2007_1148_1211,0.5
2007_1148_1221,0.5
2007_1148_1228,0.5
2007_1148_1231,0.5
2007_1148_1238,0.5
2007_1148_1242,0.5
2007_1148_1246,0.5
2007_1148_1253,0.5
2007_1148_1257,0.5
2007_1148_1266,0.5
2007_1148_1268,0.5
2007_1148_1272,0.5
2007_1148_1275,0.5
2007_1148_1277,0.5
2007_1148_1305,0.5
2007_1148_1308,0.5
2007_1148_1310,0.5
2007_1148_1314,0.5
2007_1148_1317,0.5
2007_1148_1323,0.5
2007_1148_1326,0.5
2007_1148_1330,0.5
2007_1148_1331,0.5
2007_1148_1332,0.5
2007_1148_1335,0.5
2007_1148_1338,0.5
2007_1148_1345,0.5
2007_1148_1356,0.5
2007_1148_1390,0.5
2007_1148_1394,0.5
2007_1148_1397,0.5
2007_1148_1400,0.5
2007_1148_1401,0.5
2007_1148_1403,0.5
2007_1148_1417,0.5
2007_1148_1424,0.5
2007_1148_1425,0.5
2007_1148_1433,0.5
2007_1148_1435,0.5
2007_1148_1437,0.5
2007_1148_1438,0.5
2007_1148_1439,0.5
2007_1148_1450,0.5
2007_1148_1451,0.5
2007_1148_1457,0.5
2007_1148_1458,0.5
2007_1148_1460,0.5
2007_1148_1462,0.5
2007_1166_1172,0.5
2007_1166_1181,0.5
2007_1166_1184,0.5
2007_1166_1196,0.5
2007_1166_1197,0.5
2007_1166_1203,0.5
2007_1166_1207,0.5
2007_1166_1210,0.5
2007_1166_1211,0.5
2007_1166_1221,0.5
2007_1166_1228,0.5
2007_1166_1231,0.5
2007_1166_1238,0.5
2007_1166_1242,0.5
2007_1166_1246,0.5
2007_1166_1253,0.5
2007_1166_1257,0.5
2007_1166_1266,0.5
2007_1166_1268,0.5
2007_1166_1272,0.5
2007_1166_1275,0.5
2007_1166_1277,0.5
2007_1166_1305,0.5
2007_1166_1308,0.5
2007_1166_1310,0.5
2007_1166_1314,0.5
2007_1166_1317,0.5
2007_1166_1323,0.5
2007_1166_1326,0.5
2007_1166_1330,0.5
2007_1166_1331,0.5
2007_1166_1332,0.5
2007_1166_1335,0.5
2007_1166_1338,0.5
2007_1166_1345,0.5
2007_1166_1356,0.5
2007_1166_1390,0.5
2007_1166_1394,0.5
2007_1166_1397,0.5
2007_1166_1400,0.5
2007_1166_1401,0.5
2007_1166_1403,0.5
2007_1166_1417,0.5
2007_1166_1424,0.5
2007_1166_1425,0.5
2007_1166_1433,0.5
2007_1166_1435,0.5
2007_1166_1437,0.5
2007_1166_1438,0.5
2007_1166_1439,0.5
2007_1166_1450,0.5
2007_1166_1451,0.5
2007_1166_1457,0.5
2007_1166_1458,0.5
2007_1166_1460,0.5
2007_1166_1462,0.5
2007_1172_1181,0.5
2007_1172_1184,0.5
2007_1172_1196,0.5
2007_1172_1197,0.5
2007_1172_1203,0.5
2007_1172_1207,0.5
2007_1172_1210,0.5
2007_1172_1211,0.5
2007_1172_1221,0.5
2007_1172_1228,0.5
2007_1172_1231,0.5
2007_1172_1238,0.5
2007_1172_1242,0.5
2007_1172_1246,0.5
2007_1172_1253,0.5
2007_1172_1257,0.5
2007_1172_1266,0.5
2007_1172_1268,0.5
2007_1172_1272,0.5
2007_1172_1275,0.5
2007_1172_1277,0.5
2007_1172_1305,0.5
2007_1172_1308,0.5
2007_1172_1310,0.5
2007_1172_1314,0.5
2007_1172_1317,0.5
2007_1172_1323,0.5
2007_1172_1326,0.5
2007_1172_1330,0.5
2007_1172_1331,0.5
2007_1172_1332,0.5
2007_1172_1335,0.5
2007_1172_1338,0.5
2007_1172_1345,0.5
2007_1172_1356,0.5
2007_1172_1390,0.5
2007_1172_1394,0.5
2007_1172_1397,0.5
2007_1172_1400,0.5
2007_1172_1401,0.5
2007_1172_1403,0.5
2007_1172_1417,0.5
2007_1172_1424,0.5
2007_1172_1425,0.5
2007_1172_1433,0.5
2007_1172_1435,0.5
2007_1172_1437,0.5
2007_1172_1438,0.5
2007_1172_1439,0.5
2007_1172_1450,0.5
2007_1172_1451,0.5
2007_1172_1457,0.5
2007_1172_1458,0.5
2007_1172_1460,0.5
2007_1172_1462,0.5
2007_1181_1184,0.5
2007_1181_1196,0.5
2007_1181_1197,0.5
2007_1181_1203,0.5
2007_1181_1207,0.5
2007_1181_1210,0.5
2007_1181_1211,0.5
2007_1181_1221,0.5
2007_1181_1228,0.5
2007_1181_1231,0.5
2007_1181_1238,0.5
2007_1181_1242,0.5
2007_1181_1246,0.5
2007_1181_1253,0.5
2007_1181_1257,0.5
2007_1181_1266,0.5
2007_1181_1268,0.5
2007_1181_1272,0.5
2007_1181_1275,0.5
2007_1181_1277,0.5
2007_1181_1305,0.5
2007_1181_1308,0.5
2007_1181_1310,0.5
2007_1181_1314,0.5
2007_1181_1317,0.5
2007_1181_1323,0.5
2007_1181_1326,0.5
2007_1181_1330,0.5
2007_1181_1331,0.5
2007_1181_1332,0.5
2007_1181_1335,0.5
2007_1181_1338,0.5
2007_1181_1345,0.5
2007_1181_1356,0.5
2007_1181_1390,0.5
2007_1181_1394,0.5
2007_1181_1397,0.5
2007_1181_1400,0.5
2007_1181_1401,0.5
2007_1181_1403,0.5
2007_1181_1417,0.5
2007_1181_1424,0.5
2007_1181_1425,0.5
2007_1181_1433,0.5
2007_1181_1435,0.5
2007_1181_1437,0.5
2007_1181_1438,0.5
2007_1181_1439,0.5
2007_1181_1450,0.5
2007_1181_1451,0.5
2007_1181_1457,0.5
2007_1181_1458,0.5
2007_1181_1460,0.5
2007_1181_1462,0.5
2007_1184_1196,0.5
2007_1184_1197,0.5
2007_1184_1203,0.5
2007_1184_1207,0.5
2007_1184_1210,0.5
2007_1184_1211,0.5
2007_1184_1221,0.5
2007_1184_1228,0.5
2007_1184_1231,0.5
2007_1184_1238,0.5
2007_1184_1242,0.5
2007_1184_1246,0.5
2007_1184_1253,0.5
2007_1184_1257,0.5
2007_1184_1266,0.5
2007_1184_1268,0.5
2007_1184_1272,0.5
2007_1184_1275,0.5
2007_1184_1277,0.5
2007_1184_1305,0.5
2007_1184_1308,0.5
2007_1184_1310,0.5
2007_1184_1314,0.5
2007_1184_1317,0.5
2007_1184_1323,0.5
2007_1184_1326,0.5
2007_1184_1330,0.5
2007_1184_1331,0.5
2007_1184_1332,0.5
2007_1184_1335,0.5
2007_1184_1338,0.5
2007_1184_1345,0.5
2007_1184_1356,0.5
2007_1184_1390,0.5
2007_1184_1394,0.5
2007_1184_1397,0.5
2007_1184_1400,0.5
2007_1184_1401,0.5
2007_1184_1403,0.5
2007_1184_1417,0.5
2007_1184_1424,0.5
2007_1184_1425,0.5
2007_1184_1433,0.5
2007_1184_1435,0.5
2007_1184_1437,0.5
2007_1184_1438,0.5
2007_1184_1439,0.5
2007_1184_1450,0.5
2007_1184_1451,0.5
2007_1184_1457,0.5
2007_1184_1458,0.5
2007_1184_1460,0.5
2007_1184_1462,0.5
2007_1196_1197,0.5
2007_1196_1203,0.5
2007_1196_1207,0.5
2007_1196_1210,0.5
2007_1196_1211,0.5
2007_1196_1221,0.5
2007_1196_1228,0.5
2007_1196_1231,0.5
2007_1196_1238,0.5
2007_1196_1242,0.5
2007_1196_1246,0.5
2007_1196_1253,0.5
2007_1196_1257,0.5
2007_1196_1266,0.5
2007_1196_1268,0.5
2007_1196_1272,0.5
2007_1196_1275,0.5
2007_1196_1277,0.5
2007_1196_1305,0.5
2007_1196_1308,0.5
2007_1196_1310,0.5
2007_1196_1314,0.5
2007_1196_1317,0.5
2007_1196_1323,0.5
2007_1196_1326,0.5
2007_1196_1330,0.5
2007_1196_1331,0.5
2007_1196_1332,0.5
2007_1196_1335,0.5
2007_1196_1338,0.5
2007_1196_1345,0.5
2007_1196_1356,0.5
2007_1196_1390,0.5
2007_1196_1394,0.5
2007_1196_1397,0.5
2007_1196_1400,0.5
2007_1196_1401,0.5
2007_1196_1403,0.5
2007_1196_1417,0.5
2007_1196_1424,0.5
2007_1196_1425,0.5
2007_1196_1433,0.5
2007_1196_1435,0.5
2007_1196_1437,0.5
2007_1196_1438,0.5
2007_1196_1439,0.5
2007_1196_1450,0.5
2007_1196_1451,0.5
2007_1196_1457,0.5
2007_1196_1458,0.5
2007_1196_1460,0.5
2007_1196_1462,0.5
2007_1197_1203,0.5
2007_1197_1207,0.5
2007_1197_1210,0.5
2007_1197_1211,0.5
2007_1197_1221,0.5
2007_1197_1228,0.5
2007_1197_1231,0.5
2007_1197_1238,0.5
2007_1197_1242,0.5
2007_1197_1246,0.5
2007_1197_1253,0.5
2007_1197_1257,0.5
2007_1197_1266,0.5
2007_1197_1268,0.5
2007_1197_1272,0.5
2007_1197_1275,0.5
2007_1197_1277,0.5
2007_1197_1305,0.5
2007_1197_1308,0.5
2007_1197_1310,0.5
2007_1197_1314,0.5
2007_1197_1317,0.5
2007_1197_1323,0.5
2007_1197_1326,0.5
2007_1197_1330,0.5
2007_1197_1331,0.5
2007_1197_1332,0.5
2007_1197_1335,0.5
2007_1197_1338,0.5
2007_1197_1345,0.5
2007_1197_1356,0.5
2007_1197_1390,0.5
2007_1197_1394,0.5
2007_1197_1397,0.5
2007_1197_1400,0.5
2007_1197_1401,0.5
2007_1197_1403,0.5
2007_1197_1417,0.5
2007_1197_1424,0.5
2007_1197_1425,0.5
2007_1197_1433,0.5
2007_1197_1435,0.5
2007_1197_1437,0.5
2007_1197_1438,0.5
2007_1197_1439,0.5
2007_1197_1450,0.5
2007_1197_1451,0.5
2007_1197_1457,0.5
2007_1197_1458,0.5
2007_1197_1460,0.5
2007_1197_1462,0.5
2007_1203_1207,0.5
2007_1203_1210,0.5
2007_1203_1211,0.5
2007_1203_1221,0.5
2007_1203_1228,0.5
2007_1203_1231,0.5
2007_1203_1238,0.5
2007_1203_1242,0.5
2007_1203_1246,0.5
2007_1203_1253,0.5
2007_1203_1257,0.5
2007_1203_1266,0.5
2007_1203_1268,0.5
2007_1203_1272,0.5
2007_1203_1275,0.5
2007_1203_1277,0.5
2007_1203_1305,0.5
2007_1203_1308,0.5
2007_1203_1310,0.5
2007_1203_1314,0.5
2007_1203_1317,0.5
2007_1203_1323,0.5
2007_1203_1326,0.5
2007_1203_1330,0.5
2007_1203_1331,0.5
2007_1203_1332,0.5
2007_1203_1335,0.5
2007_1203_1338,0.5
2007_1203_1345,0.5
2007_1203_1356,0.5
2007_1203_1390,0.5
2007_1203_1394,0.5
2007_1203_1397,0.5
2007_1203_1400,0.5
2007_1203_1401,0.5
2007_1203_1403,0.5
2007_1203_1417,0.5
2007_1203_1424,0.5
2007_1203_1425,0.5
2007_1203_1433,0.5
2007_1203_1435,0.5
2007_1203_1437,0.5
2007_1203_1438,0.5
2007_1203_1439,0.5
2007_1203_1450,0.5
2007_1203_1451,0.5
2007_1203_1457,0.5
2007_1203_1458,0.5
2007_1203_1460,0.5
2007_1203_1462,0.5
2007_1207_1210,0.5
2007_1207_1211,0.5
2007_1207_1221,0.5
2007_1207_1228,0.5
2007_1207_1231,0.5
2007_1207_1238,0.5
2007_1207_1242,0.5
2007_1207_1246,0.5
2007_1207_1253,0.5
2007_1207_1257,0.5
2007_1207_1266,0.5
2007_1207_1268,0.5
2007_1207_1272,0.5
2007_1207_1275,0.5
2007_1207_1277,0.5
2007_1207_1305,0.5
2007_1207_1308,0.5
2007_1207_1310,0.5
2007_1207_1314,0.5
2007_1207_1317,0.5
2007_1207_1323,0.5
2007_1207_1326,0.5
2007_1207_1330,0.5
2007_1207_1331,0.5
2007_1207_1332,0.5
2007_1207_1335,0.5
2007_1207_1338,0.5
2007_1207_1345,0.5
2007_1207_1356,0.5
2007_1207_1390,0.5
2007_1207_1394,0.5
2007_1207_1397,0.5
2007_1207_1400,0.5
2007_1207_1401,0.5
2007_1207_1403,0.5
2007_1207_1417,0.5
2007_1207_1424,0.5
2007_1207_1425,0.5
2007_1207_1433,0.5
2007_1207_1435,0.5
2007_1207_1437,0.5
2007_1207_1438,0.5
2007_1207_1439,0.5
2007_1207_1450,0.5
2007_1207_1451,0.5
2007_1207_1457,0.5
2007_1207_1458,0.5
2007_1207_1460,0.5
2007_1207_1462,0.5
2007_1210_1211,0.5
2007_1210_1221,0.5
2007_1210_1228,0.5
2007_1210_1231,0.5
2007_1210_1238,0.5
2007_1210_1242,0.5
2007_1210_1246,0.5
2007_1210_1253,0.5
2007_1210_1257,0.5
2007_1210_1266,0.5
2007_1210_1268,0.5
2007_1210_1272,0.5
2007_1210_1275,0.5
2007_1210_1277,0.5
2007_1210_1305,0.5
2007_1210_1308,0.5
2007_1210_1310,0.5
2007_1210_1314,0.5
2007_1210_1317,0.5
2007_1210_1323,0.5
2007_1210_1326,0.5
2007_1210_1330,0.5
2007_1210_1331,0.5
2007_1210_1332,0.5
2007_1210_1335,0.5
2007_1210_1338,0.5
2007_1210_1345,0.5
2007_1210_1356,0.5
2007_1210_1390,0.5
2007_1210_1394,0.5
2007_1210_1397,0.5
2007_1210_1400,0.5
2007_1210_1401,0.5
2007_1210_1403,0.5
2007_1210_1417,0.5
2007_1210_1424,0.5
2007_1210_1425,0.5
2007_1210_1433,0.5
2007_1210_1435,0.5
2007_1210_1437,0.5
2007_1210_1438,0.5
2007_1210_1439,0.5
2007_1210_1450,0.5
2007_1210_1451,0.5
2007_1210_1457,0.5
2007_1210_1458,0.5
2007_1210_1460,0.5
2007_1210_1462,0.5
2007_1211_1221,0.5
2007_1211_1228,0.5
2007_1211_1231,0.5
2007_1211_1238,0.5
2007_1211_1242,0.5
2007_1211_1246,0.5
2007_1211_1253,0.5
2007_1211_1257,0.5
2007_1211_1266,0.5
2007_1211_1268,0.5
2007_1211_1272,0.5
2007_1211_1275,0.5
2007_1211_1277,0.5
2007_1211_1305,0.5
2007_1211_1308,0.5
2007_1211_1310,0.5
2007_1211_1314,0.5
2007_1211_1317,0.5
2007_1211_1323,0.5
2007_1211_1326,0.5
2007_1211_1330,0.5
2007_1211_1331,0.5
2007_1211_1332,0.5
2007_1211_1335,0.5
2007_1211_1338,0.5
2007_1211_1345,0.5
2007_1211_1356,0.5
2007_1211_1390,0.5
2007_1211_1394,0.5
2007_1211_1397,0.5
2007_1211_1400,0.5
2007_1211_1401,0.5
2007_1211_1403,0.5
2007_1211_1417,0.5
2007_1211_1424,0.5
2007_1211_1425,0.5
2007_1211_1433,0.5
2007_1211_1435,0.5
2007_1211_1437,0.5
2007_1211_1438,0.5
2007_1211_1439,0.5
2007_1211_1450,0.5
2007_1211_1451,0.5
2007_1211_1457,0.5
2007_1211_1458,0.5
2007_1211_1460,0.5
2007_1211_1462,0.5
2007_1221_1228,0.5
2007_1221_1231,0.5
2007_1221_1238,0.5
2007_1221_1242,0.5
2007_1221_1246,0.5
2007_1221_1253,0.5
2007_1221_1257,0.5
2007_1221_1266,0.5
2007_1221_1268,0.5
2007_1221_1272,0.5
2007_1221_1275,0.5
2007_1221_1277,0.5
2007_1221_1305,0.5
2007_1221_1308,0.5
2007_1221_1310,0.5
2007_1221_1314,0.5
2007_1221_1317,0.5
2007_1221_1323,0.5
2007_1221_1326,0.5
2007_1221_1330,0.5
2007_1221_1331,0.5
2007_1221_1332,0.5
2007_1221_1335,0.5
2007_1221_1338,0.5
2007_1221_1345,0.5
2007_1221_1356,0.5
2007_1221_1390,0.5
2007_1221_1394,0.5
2007_1221_1397,0.5
2007_1221_1400,0.5
2007_1221_1401,0.5
2007_1221_1403,0.5
2007_1221_1417,0.5
2007_1221_1424,0.5
2007_1221_1425,0.5
2007_1221_1433,0.5
2007_1221_1435,0.5
2007_1221_1437,0.5
2007_1221_1438,0.5
2007_1221_1439,0.5
2007_1221_1450,0.5
2007_1221_1451,0.5
2007_1221_1457,0.5
2007_1221_1458,0.5
2007_1221_1460,0.5
2007_1221_1462,0.5
2007_1228_1231,0.5
2007_1228_1238,0.5
2007_1228_1242,0.5
2007_1228_1246,0.5
2007_1228_1253,0.5
2007_1228_1257,0.5
2007_1228_1266,0.5
2007_1228_1268,0.5
2007_1228_1272,0.5
2007_1228_1275,0.5
2007_1228_1277,0.5
2007_1228_1305,0.5
2007_1228_1308,0.5
2007_1228_1310,0.5
2007_1228_1314,0.5
2007_1228_1317,0.5
2007_1228_1323,0.5
2007_1228_1326,0.5
2007_1228_1330,0.5
2007_1228_1331,0.5
2007_1228_1332,0.5
2007_1228_1335,0.5
2007_1228_1338,0.5
2007_1228_1345,0.5
2007_1228_1356,0.5
2007_1228_1390,0.5
2007_1228_1394,0.5
2007_1228_1397,0.5
2007_1228_1400,0.5
2007_1228_1401,0.5
