Id,Pred
2005_1105_1418,-1
2005_1105_1428,-1
2005_1105_1429,-1
2005_1105_1431,-1
2005_1105_1436,-1
2005_1105_1437,-1
2005_1105_1448,-1
2005_1105_1449,-1
2005_1105_1452,-1
2005_1105_1454,-1
2005_1105_1457,-1
2005_1105_1458,-1
2005_1112_1130,-1
2005_1112_1137,-1
2005_1112_1150,-1
2005_1112_1151,-1
2005_1112_1153,-1
2005_1112_1163,-1
2005_1112_1166,-1
2005_1112_1175,-1
2005_1112_1181,-1
2005_1112_1184,-1
2005_1112_1192,-1
2005_1112_1196,-1
2005_1112_1203,-1
2005_1112_1210,-1
2005_1112_1211,-1
2005_1112_1228,0
2005_1112_1234,-1
2005_1112_1235,-1
2005_1112_1242,-1
2005_1112_1246,-1
2005_1112_1257,-1
2005_1112_1261,-1
2005_1112_1277,-1
2005_1112_1278,-1
2005_1112_1280,-1
2005_1112_1285,-1
2005_1112_1301,-1
2005_1112_1305,-1
2005_1112_1307,-1
2005_1112_1310,-1
2005_1112_1314,-1
2005_1112_1320,-1
2005_1112_1324,-1
2005_1112_1325,-1
2005_1112_1328,-1
2005_1112_1329,1
2005_1112_1330,-1
2005_1112_1334,-1
2005_1112_1335,-1
2005_1112_1338,-1
2005_1112_1356,-1
2005_1112_1368,-1
2005_1112_1388,-1
2005_1112_1390,-1
2005_1112_1393,-1
2005_1112_1400,-1
2005_1112_1403,-1
2005_1112_1412,1
2005_1112_1416,-1
2005_1112_1417,-1
2005_1112_1418,-1
2005_1112_1428,-1
2005_1112_1429,1
2005_1112_1431,-1
2005_1112_1436,-1
2005_1112_1437,-1
2005_1112_1448,-1
2005_1112_1449,-1
2005_1112_1452,-1
2005_1112_1454,-1
2005_1112_1457,-1
2005_1112_1458,-1
2005_1130_1137,-1
2005_1130_1150,-1
2005_1130_1151,-1
2005_1130_1153,-1
2005_1130_1163,-1
2005_1130_1166,-1
2005_1130_1175,-1
2005_1130_1181,-1
2005_1130_1184,-1
2005_1130_1192,-1
2005_1130_1196,-1
2005_1130_1203,-1
2005_1130_1210,-1
2005_1130_1211,-1
2005_1130_1228,-1
2005_1130_1234,-1
2005_1130_1235,-1
2005_1130_1242,-1
2005_1130_1246,-1
2005_1130_1257,-1
2005_1130_1261,-1
2005_1130_1277,-1
2005_1130_1278,-1
2005_1130_1280,-1
2005_1130_1285,-1
2005_1130_1301,-1
2005_1130_1305,-1
2005_1130_1307,-1
2005_1130_1310,-1
2005_1130_1314,-1
2005_1130_1320,-1
2005_1130_1324,-1
2005_1130_1325,-1
2005_1130_1328,-1
2005_1130_1329,-1
2005_1130_1330,-1
2005_1130_1334,-1
2005_1130_1335,1
2005_1130_1338,-1
2005_1130_1356,-1
2005_1130_1368,-1
2005_1130_1388,-1
2005_1130_1390,-1
2005_1130_1393,-1
2005_1130_1400,-1
2005_1130_1403,-1
2005_1130_1412,-1
2005_1130_1416,-1
2005_1130_1417,-1
2005_1130_1418,-1
2005_1130_1428,-1
2005_1130_1429,-1
2005_1130_1431,-1
2005_1130_1436,-1
2005_1130_1437,-1
2005_1130_1448,-1
2005_1130_1449,-1
2005_1130_1452,-1
2005_1130_1454,0
2005_1130_1457,-1
2005_1130_1458,-1
2005_1137_1150,-1
2005_1137_1151,-1
2005_1137_1153,-1
2005_1137_1163,-1
2005_1137_1166,-1
2005_1137_1175,-1
2005_1137_1181,-1
2005_1137_1184,-1
2005_1137_1192,-1
2005_1137_1196,-1
2005_1137_1203,-1
2005_1137_1210,-1
2005_1137_1211,-1
2005_1137_1228,-1
2005_1137_1234,-1
2005_1137_1235,-1
2005_1137_1242,1
2005_1137_1246,-1
2005_1137_1257,-1
2005_1137_1261,-1
2005_1137_1277,-1
2005_1137_1278,-1
2005_1137_1280,-1
2005_1137_1285,-1
2005_1137_1301,-1
2005_1137_1305,-1
2005_1137_1307,-1
2005_1137_1310,-1
2005_1137_1314,-1
2005_1137_1320,-1
2005_1137_1324,-1
2005_1137_1325,-1
2005_1137_1328,-1
2005_1137_1329,-1
2005_1137_1330,-1
2005_1137_1334,-1
2005_1137_1335,-1
2005_1137_1338,-1
2005_1137_1356,-1
2005_1137_1368,-1
2005_1137_1388,-1
2005_1137_1390,-1
2005_1137_1393,-1
2005_1137_1400,-1
2005_1137_1403,-1
2005_1137_1412,-1
2005_1137_1416,-1
2005_1137_1417,-1
2005_1137_1418,-1
2005_1137_1428,-1
2005_1137_1429,-1
2005_1137_1431,-1
2005_1137_1436,-1
2005_1137_1437,-1
2005_1137_1448,-1
2005_1137_1449,-1
2005_1137_1452,-1
2005_1137_1454,-1
2005_1137_1457,-1
2005_1137_1458,0
2005_1150_1151,-1
2005_1150_1153,-1
2005_1150_1163,-1
2005_1150_1166,-1
2005_1150_1175,-1
2005_1150_1181,-1
2005_1150_1184,-1
2005_1150_1192,-1
2005_1150_1196,-1
2005_1150_1203,-1
2005_1150_1210,-1
2005_1150_1211,-1
2005_1150_1228,-1
2005_1150_1234,-1
2005_1150_1235,-1
2005_1150_1242,-1
2005_1150_1246,-1
2005_1150_1257,-1
2005_1150_1261,-1
2005_1150_1277,-1
2005_1150_1278,-1
2005_1150_1280,-1
2005_1150_1285,-1
2005_1150_1301,0
2005_1150_1305,-1
2005_1150_1307,-1
2005_1150_1310,-1
2005_1150_1314,-1
2005_1150_1320,-1
2005_1150_1324,-1
2005_1150_1325,-1
2005_1150_1328,-1
2005_1150_1329,-1
2005_1150_1330,-1
2005_1150_1334,-1
2005_1150_1335,-1
2005_1150_1338,-1
2005_1150_1356,-1
2005_1150_1368,-1
2005_1150_1388,-1
2005_1150_1390,-1
2005_1150_1393,-1
2005_1150_1400,-1
2005_1150_1403,-1
2005_1150_1412,-1
2005_1150_1416,-1
2005_1150_1417,-1
2005_1150_1418,-1
2005_1150_1428,-1
2005_1150_1429,-1
2005_1150_1431,-1
2005_1150_1436,-1
2005_1150_1437,-1
2005_1150_1448,-1
2005_1150_1449,-1
2005_1150_1452,-1
2005_1150_1454,-1
2005_1150_1457,-1
2005_1150_1458,-1
2005_1151_1153,-1
2005_1151_1163,-1
2005_1151_1166,-1
2005_1151_1175,-1
2005_1151_1181,-1
2005_1151_1184,-1
2005_1151_1192,-1
2005_1151_1196,-1
2005_1151_1203,-1
2005_1151_1210,-1
2005_1151_1211,-1
2005_1151_1228,-1
2005_1151_1234,-1
2005_1151_1235,-1
2005_1151_1242,-1
2005_1151_1246,-1
2005_1151_1257,-1
2005_1151_1261,-1
2005_1151_1277,-1
2005_1151_1278,-1
2005_1151_1280,-1
2005_1151_1285,-1
2005_1151_1301,-1
2005_1151_1305,-1
2005_1151_1307,-1
2005_1151_1310,-1
2005_1151_1314,-1
2005_1151_1320,-1
2005_1151_1324,-1
2005_1151_1325,-1
2005_1151_1328,-1
2005_1151_1329,-1
2005_1151_1330,-1
2005_1151_1334,-1
2005_1151_1335,-1
2005_1151_1338,-1
2005_1151_1356,-1
2005_1151_1368,-1
2005_1151_1388,-1
2005_1151_1390,-1
2005_1151_1393,-1
2005_1151_1400,-1
2005_1151_1403,-1
2005_1151_1412,-1
2005_1151_1416,-1
2005_1151_1417,-1
2005_1151_1418,-1
2005_1151_1428,-1
2005_1151_1429,-1
2005_1151_1431,-1
2005_1151_1436,-1
2005_1151_1437,-1
2005_1151_1448,0
2005_1151_1449,-1
2005_1151_1452,-1
2005_1151_1454,-1
2005_1151_1457,-1
2005_1151_1458,-1
2005_1153_1163,-1
2005_1153_1166,-1
2005_1153_1175,-1
2005_1153_1181,-1
2005_1153_1184,-1
2005_1153_1192,-1
2005_1153_1196,-1
2005_1153_1203,-1
2005_1153_1210,-1
2005_1153_1211,-1
2005_1153_1228,-1
2005_1153_1234,1
2005_1153_1235,-1
2005_1153_1242,-1
2005_1153_1246,0
2005_1153_1257,-1
2005_1153_1261,-1
2005_1153_1277,-1
2005_1153_1278,-1
2005_1153_1280,-1
2005_1153_1285,-1
2005_1153_1301,-1
2005_1153_1305,-1
2005_1153_1307,-1
2005_1153_1310,-1
2005_1153_1314,-1
2005_1153_1320,-1
2005_1153_1324,-1
2005_1153_1325,-1
2005_1153_1328,-1
2005_1153_1329,-1
2005_1153_1330,-1
2005_1153_1334,-1
2005_1153_1335,-1
2005_1153_1338,-1
2005_1153_1356,-1
2005_1153_1368,-1
2005_1153_1388,-1
2005_1153_1390,-1
2005_1153_1393,-1
2005_1153_1400,-1
2005_1153_1403,-1
2005_1153_1412,-1
2005_1153_1416,-1
2005_1153_1417,-1
2005_1153_1418,-1
2005_1153_1428,-1
2005_1153_1429,-1
2005_1153_1431,-1
2005_1153_1436,-1
2005_1153_1437,-1
2005_1153_1448,-1
2005_1153_1449,-1
2005_1153_1452,-1
2005_1153_1454,-1
2005_1153_1457,-1
2005_1153_1458,-1
2005_1163_1166,-1
2005_1163_1175,-1
2005_1163_1181,-1
2005_1163_1184,-1
2005_1163_1192,-1
2005_1163_1196,-1
2005_1163_1203,-1
2005_1163_1210,-1
2005_1163_1211,-1
2005_1163_1228,-1
2005_1163_1234,-1
2005_1163_1235,-1
2005_1163_1242,-1
2005_1163_1246,-1
2005_1163_1257,-1
2005_1163_1261,-1
2005_1163_1277,-1
2005_1163_1278,-1
2005_1163_1280,-1
2005_1163_1285,-1
2005_1163_1301,0
2005_1163_1305,-1
2005_1163_1307,-1
2005_1163_1310,-1
2005_1163_1314,-1
2005_1163_1320,-1
2005_1163_1324,-1
2005_1163_1325,-1
2005_1163_1328,-1
2005_1163_1329,-1
2005_1163_1330,-1
2005_1163_1334,-1
2005_1163_1335,-1
2005_1163_1338,-1
2005_1163_1356,-1
2005_1163_1368,-1
2005_1163_1388,-1
2005_1163_1390,-1
2005_1163_1393,-1
2005_1163_1400,-1
2005_1163_1403,-1
2005_1163_1412,-1
2005_1163_1416,1
2005_1163_1417,-1
2005_1163_1418,-1
2005_1163_1428,-1
2005_1163_1429,-1
2005_1163_1431,-1
2005_1163_1436,-1
2005_1163_1437,-1
2005_1163_1448,-1
2005_1163_1449,-1
2005_1163_1452,-1
2005_1163_1454,-1
2005_1163_1457,-1
2005_1163_1458,-1
2005_1166_1175,-1
2005_1166_1181,-1
2005_1166_1184,-1
2005_1166_1192,-1
2005_1166_1196,-1
2005_1166_1203,-1
2005_1166_1210,-1
2005_1166_1211,-1
2005_1166_1228,-1
2005_1166_1234,-1
2005_1166_1235,-1
2005_1166_1242,-1
2005_1166_1246,-1
2005_1166_1257,-1
2005_1166_1261,-1
2005_1166_1277,-1
2005_1166_1278,-1
2005_1166_1280,-1
2005_1166_1285,-1
2005_1166_1301,-1
2005_1166_1305,-1
2005_1166_1307,-1
2005_1166_1310,-1
2005_1166_1314,-1
2005_1166_1320,-1
2005_1166_1324,-1
2005_1166_1325,-1
2005_1166_1328,-1
2005_1166_1329,-1
2005_1166_1330,-1
2005_1166_1334,-1
2005_1166_1335,-1
2005_1166_1338,-1
2005_1166_1356,-1
2005_1166_1368,-1
2005_1166_1388,-1
2005_1166_1390,-1
2005_1166_1393,-1
2005_1166_1400,-1
2005_1166_1403,-1
2005_1166_1412,-1
2005_1166_1416,-1
2005_1166_1417,-1
2005_1166_1418,-1
2005_1166_1428,-1
2005_1166_1429,-1
2005_1166_1431,-1
2005_1166_1436,-1
2005_1166_1437,-1
2005_1166_1448,-1
2005_1166_1449,-1
2005_1166_1452,0
2005_1166_1454,-1
2005_1166_1457,-1
2005_1166_1458,-1
2005_1175_1181,0
2005_1175_1184,-1
2005_1175_1192,-1
2005_1175_1196,-1
2005_1175_1203,-1
2005_1175_1210,-1
2005_1175_1211,-1
2005_1175_1228,-1
2005_1175_1234,-1
2005_1175_1235,-1
2005_1175_1242,-1
2005_1175_1246,-1
2005_1175_1257,-1
2005_1175_1261,-1
2005_1175_1277,-1
2005_1175_1278,-1
2005_1175_1280,-1
2005_1175_1285,-1
2005_1175_1301,-1
2005_1175_1305,-1
2005_1175_1307,-1
2005_1175_1310,-1
2005_1175_1314,-1
2005_1175_1320,-1
2005_1175_1324,-1
2005_1175_1325,-1
2005_1175_1328,-1
2005_1175_1329,-1
2005_1175_1330,-1
2005_1175_1334,-1
2005_1175_1335,-1
2005_1175_1338,-1
2005_1175_1356,-1
2005_1175_1368,-1
2005_1175_1388,-1
2005_1175_1390,-1
2005_1175_1393,-1
2005_1175_1400,-1
2005_1175_1403,-1
2005_1175_1412,-1
2005_1175_1416,-1
2005_1175_1417,-1
2005_1175_1418,-1
2005_1175_1428,-1
2005_1175_1429,-1
2005_1175_1431,-1
2005_1175_1436,-1
2005_1175_1437,-1
2005_1175_1448,-1
2005_1175_1449,-1
2005_1175_1452,-1
2005_1175_1454,-1
2005_1175_1457,-1
2005_1175_1458,-1
2005_1181_1184,-1
2005_1181_1192,-1
2005_1181_1196,-1
2005_1181_1203,-1
2005_1181_1210,-1
2005_1181_1211,-1
2005_1181_1228,-1
2005_1181_1234,-1
2005_1181_1235,-1
2005_1181_1242,-1
2005_1181_1246,-1
2005_1181_1257,-1
2005_1181_1261,-1
2005_1181_1277,0
2005_1181_1278,-1
2005_1181_1280,1
2005_1181_1285,-1
2005_1181_1301,-1
2005_1181_1305,-1
2005_1181_1307,-1
2005_1181_1310,-1
2005_1181_1314,-1
2005_1181_1320,-1
2005_1181_1324,-1
2005_1181_1325,-1
2005_1181_1328,-1
2005_1181_1329,-1
2005_1181_1330,-1
2005_1181_1334,-1
2005_1181_1335,-1
2005_1181_1338,-1
2005_1181_1356,-1
2005_1181_1368,-1
2005_1181_1388,-1
2005_1181_1390,-1
2005_1181_1393,-1
2005_1181_1400,-1
2005_1181_1403,-1
2005_1181_1412,-1
2005_1181_1416,-1
2005_1181_1417,-1
2005_1181_1418,-1
2005_1181_1428,-1
2005_1181_1429,-1
2005_1181_1431,-1
2005_1181_1436,-1
2005_1181_1437,-1
2005_1181_1448,-1
2005_1181_1449,-1
2005_1181_1452,-1
2005_1181_1454,-1
2005_1181_1457,-1
2005_1181_1458,-1
2005_1184_1192,-1
2005_1184_1196,-1
2005_1184_1203,-1
2005_1184_1210,-1
2005_1184_1211,-1
2005_1184_1228,-1
2005_1184_1234,-1
2005_1184_1235,-1
2005_1184_1242,-1
2005_1184_1246,0
2005_1184_1257,-1
2005_1184_1261,-1
2005_1184_1277,-1
2005_1184_1278,-1
2005_1184_1280,-1
2005_1184_1285,-1
2005_1184_1301,-1
2005_1184_1305,-1
2005_1184_1307,-1
2005_1184_1310,-1
2005_1184_1314,-1
2005_1184_1320,-1
2005_1184_1324,-1
2005_1184_1325,-1
2005_1184_1328,-1
2005_1184_1329,-1
2005_1184_1330,-1
2005_1184_1334,-1
2005_1184_1335,-1
2005_1184_1338,-1
2005_1184_1356,-1
2005_1184_1368,-1
2005_1184_1388,-1
2005_1184_1390,-1
2005_1184_1393,-1
2005_1184_1400,-1
2005_1184_1403,-1
2005_1184_1412,-1
2005_1184_1416,-1
2005_1184_1417,-1
2005_1184_1418,-1
2005_1184_1428,-1
2005_1184_1429,-1
2005_1184_1431,-1
2005_1184_1436,-1
2005_1184_1437,-1
2005_1184_1448,-1
2005_1184_1449,-1
2005_1184_1452,-1
2005_1184_1454,-1
2005_1184_1457,-1
2005_1184_1458,-1
2005_1192_1196,-1
2005_1192_1203,-1
2005_1192_1210,-1
2005_1192_1211,-1
2005_1192_1228,0
2005_1192_1234,-1
2005_1192_1235,-1
2005_1192_1242,-1
2005_1192_1246,-1
2005_1192_1257,-1
2005_1192_1261,-1
2005_1192_1277,-1
2005_1192_1278,-1
2005_1192_1280,-1
2005_1192_1285,-1
2005_1192_1301,-1
2005_1192_1305,-1
2005_1192_1307,-1
2005_1192_1310,-1
2005_1192_1314,-1
2005_1192_1320,-1
2005_1192_1324,-1
2005_1192_1325,-1
2005_1192_1328,-1
2005_1192_1329,-1
2005_1192_1330,-1
2005_1192_1334,-1
2005_1192_1335,-1
2005_1192_1338,-1
2005_1192_1356,-1
2005_1192_1368,-1
2005_1192_1388,-1
2005_1192_1390,-1
2005_1192_1393,-1
2005_1192_1400,-1
2005_1192_1403,-1
2005_1192_1412,-1
2005_1192_1416,-1
2005_1192_1417,-1
2005_1192_1418,-1
2005_1192_1428,-1
2005_1192_1429,-1
2005_1192_1431,-1
2005_1192_1436,-1
2005_1192_1437,-1
2005_1192_1448,-1
2005_1192_1449,-1
2005_1192_1452,-1
2005_1192_1454,-1
2005_1192_1457,-1
2005_1192_1458,-1
2005_1196_1203,-1
2005_1196_1210,-1
2005_1196_1211,-1
2005_1196_1228,-1
2005_1196_1234,-1
2005_1196_1235,-1
2005_1196_1242,-1
2005_1196_1246,-1
2005_1196_1257,-1
2005_1196_1261,-1
2005_1196_1277,-1
2005_1196_1278,-1
2005_1196_1280,-1
2005_1196_1285,-1
2005_1196_1301,-1
2005_1196_1305,-1
2005_1196_1307,-1
2005_1196_1310,-1
2005_1196_1314,-1
2005_1196_1320,-1
2005_1196_1324,-1
2005_1196_1325,1
2005_1196_1328,-1
2005_1196_1329,-1
2005_1196_1330,-1
2005_1196_1334,-1
2005_1196_1335,-1
2005_1196_1338,-1
2005_1196_1356,-1
2005_1196_1368,-1
2005_1196_1388,-1
2005_1196_1390,-1
2005_1196_1393,-1
2005_1196_1400,-1
2005_1196_1403,-1
2005_1196_1412,-1
2005_1196_1416,-1
2005_1196_1417,-1
2005_1196_1418,-1
2005_1196_1428,-1
2005_1196_1429,-1
2005_1196_1431,-1
2005_1196_1436,-1
2005_1196_1437,0
2005_1196_1448,-1
2005_1196_1449,-1
2005_1196_1452,-1
2005_1196_1454,-1
2005_1196_1457,-1
2005_1196_1458,-1
2005_1203_1210,0
2005_1203_1211,-1
2005_1203_1228,-1
2005_1203_1234,-1
2005_1203_1235,-1
2005_1203_1242,-1
2005_1203_1246,-1
2005_1203_1257,-1
2005_1203_1261,-1
2005_1203_1277,-1
2005_1203_1278,-1
2005_1203_1280,-1
2005_1203_1285,-1
2005_1203_1301,-1
2005_1203_1305,-1
2005_1203_1307,-1
2005_1203_1310,-1
2005_1203_1314,-1
2005_1203_1320,-1
2005_1203_1324,-1
2005_1203_1325,-1
2005_1203_1328,-1
2005_1203_1329,-1
2005_1203_1330,-1
2005_1203_1334,-1
2005_1203_1335,-1
2005_1203_1338,-1
2005_1203_1356,-1
2005_1203_1368,-1
2005_1203_1388,-1
2005_1203_1390,-1
2005_1203_1393,-1
2005_1203_1400,-1
2005_1203_1403,-1
2005_1203_1412,-1
2005_1203_1416,-1
2005_1203_1417,-1
2005_1203_1418,-1
2005_1203_1428,-1
2005_1203_1429,-1
2005_1203_1431,-1
2005_1203_1436,-1
2005_1203_1437,-1
2005_1203_1448,-1
2005_1203_1449,-1
2005_1203_1452,-1
2005_1203_1454,-1
2005_1203_1457,-1
2005_1203_1458,-1
2005_1210_1211,-1
2005_1210_1228,-1
2005_1210_1234,-1
2005_1210_1235,-1
2005_1210_1242,-1
2005_1210_1246,-1
2005_1210_1257,0
2005_1210_1261,-1
2005_1210_1277,-1
2005_1210_1278,-1
2005_1210_1280,-1
2005_1210_1285,-1
2005_1210_1301,-1
2005_1210_1305,-1
2005_1210_1307,-1
2005_1210_1310,-1
2005_1210_1314,-1
2005_1210_1320,-1
2005_1210_1324,-1
2005_1210_1325,-1
2005_1210_1328,-1
2005_1210_1329,-1
2005_1210_1330,-1
2005_1210_1334,-1
2005_1210_1335,-1
2005_1210_1338,-1
2005_1210_1356,-1
2005_1210_1368,-1
2005_1210_1388,-1
2005_1210_1390,-1
2005_1210_1393,-1
2005_1210_1400,-1
2005_1210_1403,-1
2005_1210_1412,-1
2005_1210_1416,-1
2005_1210_1417,-1
2005_1210_1418,-1
2005_1210_1428,-1
2005_1210_1429,-1
2005_1210_1431,-1
2005_1210_1436,-1
2005_1210_1437,-1
2005_1210_1448,-1
2005_1210_1449,-1
2005_1210_1452,-1
2005_1210_1454,-1
2005_1210_1457,-1
2005_1210_1458,-1
2005_1211_1228,-1
2005_1211_1234,-1
2005_1211_1235,-1
2005_1211_1242,-1
2005_1211_1246,-1
2005_1211_1257,-1
2005_1211_1261,-1
2005_1211_1277,-1
2005_1211_1278,-1
2005_1211_1280,-1
2005_1211_1285,-1
2005_1211_1301,-1
2005_1211_1305,-1
2005_1211_1307,-1
2005_1211_1310,-1
2005_1211_1314,-1
2005_1211_1320,-1
2005_1211_1324,-1
2005_1211_1325,-1
2005_1211_1328,-1
2005_1211_1329,-1
2005_1211_1330,-1
2005_1211_1334,-1
2005_1211_1335,-1
2005_1211_1338,-1
2005_1211_1356,-1
2005_1211_1368,-1
2005_1211_1388,-1
2005_1211_1390,-1
2005_1211_1393,-1
2005_1211_1400,-1
2005_1211_1403,0
2005_1211_1412,-1
2005_1211_1416,-1
2005_1211_1417,-1
2005_1211_1418,-1
2005_1211_1428,-1
2005_1211_1429,-1
2005_1211_1431,-1
2005_1211_1436,-1
2005_1211_1437,-1
2005_1211_1448,-1
2005_1211_1449,-1
2005_1211_1452,-1
2005_1211_1454,-1
2005_1211_1457,1
2005_1211_1458,-1
2005_1228_1234,-1
2005_1228_1235,-1
2005_1228_1242,-1
2005_1228_1246,-1
2005_1228_1257,1
2005_1228_1261,-1
2005_1228_1277,-1
2005_1228_1278,-1
2005_1228_1280,-1
2005_1228_1285,-1
2005_1228_1301,-1
2005_1228_1305,1
2005_1228_1307,-1
2005_1228_1310,-1
2005_1228_1314,0
2005_1228_1320,-1
2005_1228_1324,-1
2005_1228_1325,-1
2005_1228_1328,-1
2005_1228_1329,-1
2005_1228_1330,-1
2005_1228_1334,-1
2005_1228_1335,-1
2005_1228_1338,-1
2005_1228_1356,-1
2005_1228_1368,-1
2005_1228_1388,-1
2005_1228_1390,-1
2005_1228_1393,-1
2005_1228_1400,-1
2005_1228_1403,-1
2005_1228_1412,-1
2005_1228_1416,-1
2005_1228_1417,-1
2005_1228_1418,-1
2005_1228_1428,-1
2005_1228_1429,-1
2005_1228_1431,-1
2005_1228_1436,-1
2005_1228_1437,-1
2005_1228_1448,-1
2005_1228_1449,-1
2005_1228_1452,-1
2005_1228_1454,1
2005_1228_1457,-1
2005_1228_1458,-1
2005_1234_1235,-1
2005_1234_1242,-1
2005_1234_1246,-1
2005_1234_1257,-1
2005_1234_1261,-1
2005_1234_1277,-1
2005_1234_1278,-1
2005_1234_1280,-1
2005_1234_1285,-1
2005_1234_1301,-1
2005_1234_1305,-1
2005_1234_1307,-1
2005_1234_1310,-1
2005_1234_1314,-1
2005_1234_1320,-1
2005_1234_1324,-1
2005_1234_1325,-1
2005_1234_1328,-1
2005_1234_1329,-1
2005_1234_1330,-1
2005_1234_1334,-1
2005_1234_1335,-1
2005_1234_1338,-1
2005_1234_1356,-1
2005_1234_1368,-1
2005_1234_1388,-1
2005_1234_1390,-1
2005_1234_1393,-1
2005_1234_1400,-1
2005_1234_1403,-1
2005_1234_1412,-1
2005_1234_1416,-1
2005_1234_1417,-1
2005_1234_1418,-1
2005_1234_1428,-1
2005_1234_1429,-1
2005_1234_1431,-1
2005_1234_1436,-1
2005_1234_1437,-1
2005_1234_1448,-1
2005_1234_1449,-1
2005_1234_1452,-1
2005_1234_1454,-1
2005_1234_1457,-1
2005_1234_1458,-1
2005_1235_1242,-1
2005_1235_1246,-1
2005_1235_1257,-1
2005_1235_1261,-1
2005_1235_1277,-1
2005_1235_1278,1
2005_1235_1280,-1
2005_1235_1285,-1
2005_1235_1301,-1
2005_1235_1305,-1
2005_1235_1307,-1
2005_1235_1310,-1
2005_1235_1314,0
2005_1235_1320,-1
2005_1235_1324,-1
2005_1235_1325,-1
2005_1235_1328,-1
2005_1235_1329,-1
2005_1235_1330,-1
2005_1235_1334,-1
2005_1235_1335,-1
2005_1235_1338,-1
2005_1235_1356,-1
2005_1235_1368,-1
2005_1235_1388,-1
2005_1235_1390,-1
2005_1235_1393,-1
2005_1235_1400,-1
2005_1235_1403,-1
2005_1235_1412,-1
2005_1235_1416,-1
2005_1235_1417,-1
2005_1235_1418,-1
2005_1235_1428,-1
2005_1235_1429,-1
2005_1235_1431,-1
2005_1235_1436,-1
2005_1235_1437,-1
2005_1235_1448,-1
2005_1235_1449,-1
2005_1235_1452,-1
2005_1235_1454,-1
2005_1235_1457,-1
2005_1235_1458,-1
2005_1242_1246,-1
2005_1242_1257,-1
2005_1242_1261,-1
2005_1242_1277,-1
2005_1242_1278,-1
2005_1242_1280,-1
2005_1242_1285,-1
2005_1242_1301,-1
2005_1242_1305,-1
2005_1242_1307,-1
2005_1242_1310,-1
2005_1242_1314,-1
2005_1242_1320,-1
2005_1242_1324,-1
2005_1242_1325,-1
2005_1242_1328,-1
2005_1242_1329,-1
2005_1242_1330,-1
2005_1242_1334,-1
2005_1242_1335,-1
2005_1242_1338,-1
2005_1242_1356,-1
2005_1242_1368,-1
2005_1242_1388,-1
2005_1242_1390,-1
2005_1242_1393,-1
2005_1242_1400,-1
2005_1242_1403,-1
2005_1242_1412,-1
2005_1242_1416,-1
2005_1242_1417,-1
2005_1242_1418,-1
2005_1242_1428,-1
2005_1242_1429,-1
